Date,Link,Message
2020-06-22 14:34:10,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6680511216789536768,"I find it better to create analytics around those scenarios versus cluttering the Ui with DID THAT HELP quick replies. You don't really want to see every bad interaction at scale, you want to know which interactions are more LIKELY to fail and triage them based on conversations that bombed-out more at a given location/"
2020-05-14 13:33:21,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6666108956315828224,"Love the halp team, great pickup."
2020-05-12 13:50:17,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6665967010717007872,"Also welcome to Austin!"
2020-05-12 13:49:54,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6665967010717007872,Congrats! They are lucky to have you!
2020-05-08 18:45:11,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6662123446262083584,"Finally, someone agrees with my mom"
2020-05-08 18:26:38,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6664569564438818816,👏👏👏👏
2020-05-01 18:46:52,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6662040094356103170,Congrats!
2020-04-27 11:54:29,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6660437054796771329,Because it messes with the kpis on the facial recognition contracts?
2020-04-08 20:30:52,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6653677007890632704,"Great work!"
2020-04-06 02:42:51,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6652689120671907840,👏👏👏👏👏
2020-04-02 16:11:38,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6650524000227209216,"More like LAUNDROMAT.AYYYYY"
2020-03-21 14:14:46,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6645874992250671104,I’m defo booking time on my calendar to just stare into space
2020-03-19 19:44:16,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6646480682547851264,Congrats Melissa!
2020-02-24 19:57:42,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6636534688494297088,I would also say that you need to find your noise floor - determine how many things your bot can’t handle that will never be handled (gibberish etc) and devise rules like limiting “are you sure loops” into the escalation to help people who have a hard time conversing from having an awful experience.
2020-02-21 16:00:08,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6636534688494297088,"I think that's kind of the thing that sinks a lot of chatbot projects, in that you want to do so many things, you never nail any one specific thing."
2020-02-21 15:44:24,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6636534688494297088,"The first unhappy path I build is the escalation fallback - You have to divert to a proven support channel until you handle all the messy interactions, and then slowly whittle away at the cases based on severity where that is necessary. And know you will never handle every edge."
2020-02-01 23:34:41,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6628352581267783682,"Yea I’ve done rule based workaround for this , but would love ai getting to a place to sense when the moment has passed for discussion of an off topic intent and moving back to the favored topic for resolution."
2020-02-01 17:07:05,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6628352581267783682,"The one thing I think is missing in all these attempts to handle small talk is how do you gently correct course and get back to the core intents of the bot?  “Well that’s enough about your favorite cakes, let’s find you a new doctor already” seems impossibly away."
2020-01-30 18:10:31,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6625951478848737281,What an achievement!
2020-01-28 20:26:36,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6625225692948779008,Time flies!
2020-01-28 11:40:29,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6627647015536996352,You’ll do great!
2020-01-28 00:36:42,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6627647015536996352,Yea! Way to go!
2020-01-09 15:04:53,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6620693504110714880,Ryan Picchini She's great and sends hello back to Kendall! Hope all is well with your fam!
2020-01-08 16:31:51,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6620693504110714880,"Congrats Ryan! Fantastic work!"
2019-12-13 19:17:27,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6610584977438498816,"👏👏👏👏👏👏"
2019-12-13 01:03:36,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6611051105738649600,Wooooo! Congrats !
2019-11-25 19:31:22,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6602755153563013122,"Sometimes the dystopia ain't that bad"
2019-11-20 21:15:49,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6602642243587235840,"Awesome! Congrats!"
2019-10-29 18:02:03,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6594712723735494656,"\"health\" copy"
2019-10-25 19:11:34,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6593525910857633792,Looking good Fletcher!
2019-10-23 19:23:01,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6592503478684262402,Congrats Alexander
2019-09-26 13:49:10,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6582794394963886080,"Nice! "
2019-08-26 20:43:59,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6569641963342139392,Congrats!!
2019-08-21 16:28:41,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6569843061348802560,"Great shirt!"
2019-08-17 21:31:43,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6567887737632931840,Same here!!
2019-08-07 19:18:39,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6564841963860881408,"Also, I believe rigidity and performance always will win in cases like this, for example, atm machines are relatively unchanged in 30+ years, and tellers still exist because they determined the machine is for specific narrow use cases, and that is fine."
2019-08-07 17:06:13,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6564841963860881408,"So if your bot can gracefully get back on track and recover from awkward social interactions, it will just feel more \"human\" in that regard."
2019-08-07 17:05:34,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6564841963860881408,"Yea I think that sometimes in an organization there is a disconnect in what your people do in the situation you are trying to automate and the capacity of human empathy to deal with a bot experience. As a human, if I used a word another person didn't understand I would expect to moderate my language to better communicate."
2019-08-07 12:38:44,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6564201275896930304,Job well done
2019-08-07 12:26:34,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6564841963860881408,"Lastly, there is a small talk path. I'm not a huge fan of telling jokes or things like that unless you have dedicated content resources to keep this line of conversation fresh. But a well-timed joke can be super delightful. Just don't turn your bot in a Micheal Scott-type that drives a joke into the ground via repetition or trying to land a funny in an inappropriate situation. "
2019-08-07 12:22:48,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6564841963860881408,"For me, I start with the error handling. The one thing people attribute to \"dumb machines\" is very precise input requirements. If a bot cannot do a thing, being able to say \"I'm sorry I do not know how to do that, but I CAN help you with topic x\" is a very human way of glossing over knowledge gaps. Have some sort of escalation path for situations like this can also improve the experience.
Next is empathy, which is very hard to do on a personal level but easily mocked using strong conception of the user story. For example, a bot can be designed to help a user troubleshoot their email, but a user might actually have a problem with their computer. 

Being able to support the issue, acknowledge what it clearly can't and cannot do, and offer some sort of actionable advice even on non-domain topics are all checkpoints on the way to being \"more human\"."
2019-08-07 12:15:58,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6564688392313987072,"Power Electronics lead is also the name of the part I want you to play in my harsh noise supergroup. Congrats!"
2019-07-29 13:12:33,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6561461217007935488,"I really think you need both for users who have never used a chatbot and have no idea how to ask, they are a helpful redirector to get them back on track. I would consider keeping them only in the unhappy path flow if you are really against them, so if free text utterances aren't working, only then would you start offering quick replies."
2019-07-22 13:05:05,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6558991320000671744,"Don't rush that introduction - it comes across as a person rushing through a script and doesn't feel genuine."
2019-07-17 02:54:03,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6556971316728209408,Congrats!
2019-07-03 19:22:52,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6552261582179700736,"halp looks super rad"
2019-07-02 03:27:22,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6551658009913888768,Congrats Larry
2019-06-26 01:44:13,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6549105111052894209,👏👏👏
2019-06-24 19:46:51,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6548995905255727104,"Badical!"
2019-06-18 16:39:05,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6546207243530973184,Heck yes
2019-06-18 16:38:52,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6546785922774638592,Congrats!!
2019-05-30 21:46:53,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6539968594401341440,Well sure you’re not done creating the seed data yet.
2019-05-22 22:34:52,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6536926375058780160,Not to mention all the potential we waste IN offices.
2019-05-12 00:20:07,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6532453694578003968,Whoa congrats!! 🚀🚀🚀
2019-05-10 01:57:21,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6532430885457932288,Omg so many amazing sounding roles.
2019-05-05 20:23:00,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6521887944477933568,Congratulations!
2019-05-04 15:23:09,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6530383213011955712,👍
2019-05-03 19:48:24,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6529991946142908416,"The one thing both companies lack is that vendor expertise, they don't
 know how to handle the 500lb gorillas who expect a little more handholding and courting when it comes to working on services provided."
2019-05-03 11:43:31,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6529869396448464896,"Super cool! Stripe is such a rad platform to use."
2019-04-09 22:19:52,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6521478667812552704,Happy for you!
2019-04-06 12:31:50,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6519725839297310721,Perry rocks!
2019-04-04 17:38:25,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6518671707706785792,Congrats Weiming
2019-04-01 20:14:08,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6518564524038201345,"Awesome! Twilio is so lucky!"
2019-03-29 19:36:06,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6517204267785428992,"Not it!"
2019-03-15 16:13:30,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6512348396332871682,Congrats!
2019-03-11 12:31:52,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6510762039957344256,It was great catching up!
2019-03-08 00:39:27,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6509447197183004672,Renee Jonard followed!
2019-03-07 23:55:45,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6509447197183004672,This poster is fantastic
2019-03-03 20:38:47,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6508009679191310336,🤙
2019-02-21 17:03:43,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6504355342082801664,"No love for MatterMost?"
2019-02-13 18:10:19,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6500881146610540544,Right! I am a parent of an autistic child so the stick or firm voice almost never works. Most things children do willfully that require corrective action simply boils down to expanding their communicative vocabulary so they can better express their feelings within the constraints of societal norms.
2019-02-01 15:14:05,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6496086232257298434,"Wow, 16 years already?"
2019-02-01 15:13:58,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6496086232257298434,So exciting!
2019-01-17 00:34:29,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6490784871248588800,Nice job!
2019-01-17 00:34:27,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6490784871248588800,Congrats Paul
2018-12-21 20:51:00,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6481925016937132032,Heck yea! Good on them for getting a good one!
2018-12-04 00:46:30,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6475488147596681216,Good luck with your new role!
2018-11-27 11:52:02,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6473004539384516608,Congrats Tricia
2018-11-17 12:56:42,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6468506920062898176,@here in #general says hold my beer
2018-11-15 00:30:07,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6468630946710122496,"https://www.statesman.com/news/20181114/microsoft-acquires-austin-based-bot-developer-xoxco

https://www.americaninno.com/austin/inno-news/microsoft-acquires-austin-ai-startup-that-created-howdy-and-botkit/

https://www.engadget.com/2018/11/14/microsoft-buys-chatbot-company-to-juice-its-ai-projects/

http://fortune.com/2018/11/14/microsoft-chatbot-startup-xoxco/"
2018-11-14 22:21:43,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6468485108167962626,🥰
2018-11-14 00:06:20,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6467533124522831872,"I overheard your laptop being ordered on my way out last week and did a fist pump, its going to be great."
2018-11-13 00:48:44,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6467533124522831872,Welcome aboard!
2018-10-25 20:25:49,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6461316063278755841,Great work!
2018-10-14 22:42:26,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6457323962320900096,That’s amazing! Congrats and thanks for your impact on the community.
2018-10-11 14:33:05,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6456155426902798336,"Exciting stuff!"
2018-10-10 19:33:17,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6455872474608390144,This is going to have huge impact on some very large stakeholders who have been working for quite a while with the assumption these features were coming soon. Now the future is a lot murkier.
2018-09-28 19:35:24,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6451455730649231360,"Thanks for saying that, we will definitely try to do another event there soon."
2018-09-28 10:33:17,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6451306218668519424,"Great talk, you have a unique way of presenting material that can be dry in a funny and engaging manner. Thanks for coming back."
2018-09-19 22:01:07,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6447291676724600832,Congrats Jonny
2018-09-14 10:54:37,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6446061867084374016,"Amongst good company! Congrats folks!"
2018-09-12 21:09:52,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6445749900843065344,More details https://www.meetup.com/Talkabot/events/253978119/
2018-08-31 22:04:02,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6440036952342298625,Congrats Ephy
2018-08-22 22:49:22,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6438163754684346368,Congrats Luis
2018-08-01 16:26:06,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6430040923111067648,It’s true !!
2018-07-27 02:23:13,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6428387500431073281,Also interesting to see Cisco all alone in the lead for never-clouder orgs now.
2018-07-27 00:27:15,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6428346929897439232,Very exciting - this market is seldom boring!
2018-06-28 13:03:48,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6417797073223114752,👏
2018-05-17 20:41:26,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6402722779111788544,"we had the data.world guys present at our meetup, super smart, super nice guys."
2018-05-03 19:21:05,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6397843982516256768,"Congrats!"
2018-03-13 19:22:59,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6379113782337171456,"Congrats! Looking forward to seeing what you build!"
2018-02-09 17:24:33,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6367623695275565056,"I think something that is lost from the stakeholder relationship, and making them also shareholders is created unwarranted stress on the economic success and future of a company in a way that prevents you from doing your best work. It's hard enough creating value while also fretting over the lights staying on. A good management team can isolate their team from the roller coaster while also keeping them in the loop through strategic growth milestone stories."
2018-01-25 14:07:44,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6362294622571552768,"Read more on our blog: https://blog.howdy.ai/bots-on-the-web-bots-in-your-app-botkit-anywhere-ce6e9498b3a6"
2017-11-15 14:11:34,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6336229174713339904,It's true! Would you put a human on a task with no experience or training?
2017-08-08 20:48:24,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6300557950121443328,"Officially the coolest company name i know someone who works at"
2015-03-26 21:28:35,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A5986497080552673280,Looks great!
2013-07-16 17:30:20,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A241858861-258219599,"Same job, new bosses! Looking forward to working with new products and platforms."
2013-05-06 04:03:28,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A5736190895800201216,Also their perceived value is dictated usually by the idle rich
2013-05-06 04:03:11,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A9248870-238279033,Also their perceived value is dictated usually by the idle rich
